ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-03-25,'002913,°ÂÊ¿¿µ,55.79,57.19,55.49,56.0,57.5,-1.71,-2.9739,7.5384,2714817,152747467.17,8258477322.06,2009165270.0
2019-03-22,'002913,°ÂÊ¿¿µ,57.5,57.88,55.72,56.05,56.15,1.35,2.4043,8.552,3079844,175721741.15,8511605055.0,2070747500.0
2019-03-21,'002913,°ÂÊ¿¿µ,56.15,56.98,54.6,54.85,54.69,1.46,2.6696,8.5771,3088882,173567606.6,8311767371.1,2022129950.0
2019-03-20,'002913,°ÂÊ¿¿µ,54.69,55.6,53.6,54.55,54.88,-0.19,-0.3462,5.8538,2108139,115067872.71,8095646616.66,1969550970.0
2019-03-19,'002913,°ÂÊ¿¿µ,54.88,55.9,54.32,54.4,55.09,-0.21,-0.3812,5.8763,2116232,116480250.71,8123771920.32,1976393440.0
2019-03-18,'002913,°ÂÊ¿¿µ,55.09,55.12,52.86,53.44,53.14,1.95,3.6696,7.7564,2793321,151394435.64,8154857782.26,1983956170.0
2019-03-15,'002913,°ÂÊ¿¿µ,53.14,54.32,52.5,53.32,53.16,-0.02,-0.0376,7.7017,2773631,148366297.72,7866203349.96,1913730820.0
2019-03-14,'002913,°ÂÊ¿¿µ,53.16,55.33,52.52,55.0,55.9,-2.74,-4.9016,12.8204,4616997,247987130.7,7869163908.24,1914451080.0
2019-03-13,'002913,°ÂÊ¿¿µ,55.9,61.36,55.02,57.9,58.44,-2.54,-4.3463,17.0504,6140369,357936306.77,8274760392.6,2013126700.0
2019-03-12,'002913,°ÂÊ¿¿µ,58.44,59.46,56.95,58.5,59.28,-0.84,-1.417,15.9275,5735965,334231220.93,8650751294.16,2104599720.0
2019-03-11,'002913,°ÂÊ¿¿µ,59.28,59.58,55.31,56.16,55.27,4.01,7.2553,20.2316,7286017,420300523.87,8775094741.92,2134850640.0
2019-03-08,'002913,°ÂÊ¿¿µ,55.27,56.56,54.05,54.5,56.77,-1.5,-2.6422,17.0271,6131961,339939643.34,8181502806.78,1990438510.0
2019-03-07,'002913,°ÂÊ¿¿µ,56.77,57.56,55.52,57.0,58.5,-1.73,-2.9573,18.873,6796717,385413949.23,8403544677.78,2044458010.0
2019-03-06,'002913,°ÂÊ¿¿µ,58.5,60.49,55.8,58.18,59.48,-0.98,-1.6476,20.6654,7442237,430011477.8,8659632969.0,2106760500.0
2019-03-05,'002913,°ÂÊ¿¿µ,59.48,60.99,56.66,56.66,56.0,3.48,6.2143,21.5206,7750228,454163383.13,8754528944.72,2142053240.0
2019-03-04,'002913,°ÂÊ¿¿µ,56.0,58.6,54.4,56.0,53.37,2.63,4.9279,27.1574,9780205,552035399.64,8242327184.0,2016728000.0
2019-03-01,'002913,°ÂÊ¿¿µ,53.37,53.37,47.6,48.48,48.52,4.85,9.9959,24.3028,8752160,442075465.32,7855232175.18,1922013810.0
2019-02-28,'002913,°ÂÊ¿¿µ,48.52,48.87,47.36,47.9,48.24,0.28,0.5804,10.7676,3877724,186776203.04,7141387767.28,1747350760.0
2019-02-27,'002913,°ÂÊ¿¿µ,48.24,49.6,47.1,47.1,47.15,1.09,2.3118,15.0219,5409852,261556879.37,7100176131.36,1737267120.0
2019-02-26,'002913,°ÂÊ¿¿µ,47.15,48.55,46.04,46.8,46.96,0.19,0.4046,16.8353,6062881,286700626.05,6939745120.1,1698012950.0
2019-02-25,'002913,°ÂÊ¿¿µ,46.96,47.57,45.16,46.15,45.03,1.93,4.286,17.3039,6231638,288895309.33,6911780081.44,1691170480.0
2019-02-22,'002913,°ÂÊ¿¿µ,45.03,45.18,43.8,43.95,44.18,0.85,1.9239,10.0124,3605753,161140318.79,6627714162.42,1621665390.0
2019-02-21,'002913,°ÂÊ¿¿µ,44.18,45.18,43.83,44.37,44.41,-0.23,-0.5179,10.9637,3948363,176137157.2,6502607410.52,1591054340.0
2019-02-20,'002913,°ÂÊ¿¿µ,44.41,44.75,43.51,44.17,44.37,0.04,0.0902,8.9354,3217895,141664651.05,6536459825.74,1599337330.0
2019-02-19,'002913,°ÂÊ¿¿µ,44.37,45.58,43.99,45.19,45.9,-1.53,-3.3333,17.6022,6339088,283503767.47,6530572449.18,1597896810.0
2019-02-18,'002913,°ÂÊ¿¿µ,45.9,46.3,44.6,45.12,44.9,1.0,2.2272,11.6165,4183441,190719431.01,6755764602.6,1652996700.0
2019-02-15,'002913,°ÂÊ¿¿µ,44.9,45.08,44.19,44.5,44.5,0.4,0.8989,7.6467,2753795,122827148.72,6608580188.6,1616983700.0
2019-02-14,'002913,°ÂÊ¿¿µ,44.5,44.76,44.01,44.49,44.8,-0.3,-0.6696,8.43,3035895,134778978.65,6549706423.0,1602578500.0
2019-02-13,'002913,°ÂÊ¿¿µ,44.8,45.7,43.96,44.42,44.52,0.28,0.6289,13.3588,4810895,215572744.84,6593861747.2,1613382400.0
2019-02-12,'002913,°ÂÊ¿¿µ,44.52,45.08,44.0,44.55,44.85,-0.33,-0.7358,10.1259,3646653,162484445.36,6552650111.28,1603298760.0
2019-02-11,'002913,°ÂÊ¿¿µ,44.85,45.12,43.71,44.0,43.82,1.03,2.3505,10.865,3912811,173727810.4,6601220967.9,1615183050.0
2019-02-01,'002913,°ÂÊ¿¿µ,43.82,44.15,43.11,43.4,43.39,0.43,0.991,10.7646,3876653,169596010.32,6449621021.48,1578089660.0
2019-01-31,'002913,°ÂÊ¿¿µ,43.39,43.5,42.2,42.65,43.0,0.39,0.907,11.7155,4219121,180986524.41,6386331723.46,1562604070.0
2019-01-30,'002913,°ÂÊ¿¿µ,43.0,43.79,40.2,40.52,40.72,2.28,5.5992,14.1525,5096727,216317724.98,6328929802.0,1548559000.0
2019-01-29,'002913,°ÂÊ¿¿µ,40.72,42.24,39.9,42.24,42.4,-1.68,-3.9623,8.3644,3012255,123065800.69,5993349338.08,1466449360.0
2019-01-28,'002913,°ÂÊ¿¿µ,42.4,42.82,41.62,42.26,41.86,0.54,1.29,6.5177,2347210,99150557.0,6240619153.6,1526951200.0
2019-01-25,'002913,°ÂÊ¿¿µ,41.86,43.1,41.46,41.61,41.72,0.14,0.3356,8.8652,3192613,134888331.36,6161139570.04,1507504180.0
2019-01-24,'002913,°ÂÊ¿¿µ,41.72,42.48,41.32,41.95,42.2,-0.48,-1.1374,7.9591,2866300,120022166.04,6140533752.08,1502462360.0
2019-01-23,'002913,°ÂÊ¿¿µ,42.2,42.3,41.45,41.59,41.91,0.29,0.692,6.6352,2389527,100027207.23,6211182270.8,1519748600.0
2019-01-22,'002913,°ÂÊ¿¿µ,41.91,42.47,40.91,41.0,41.25,0.66,1.6,9.8037,3530602,147791045.69,6168498790.74,1509304830.0
2019-01-21,'002913,°ÂÊ¿¿µ,41.25,41.79,40.64,40.95,40.84,0.41,1.0039,5.9586,2145882,88510800.18,6071357077.5,1485536250.0
2019-01-18,'002913,°ÂÊ¿¿µ,40.84,41.06,39.55,39.84,39.81,1.03,2.5873,6.437,2318163,93519009.19,6011011467.76,1470770920.0
2019-01-17,'002913,°ÂÊ¿¿µ,39.81,40.92,39.8,40.92,41.04,-1.23,-2.9971,5.3608,1930602,77904242.78,5859411521.34,1433677530.0
2019-01-16,'002913,°ÂÊ¿¿µ,41.04,41.43,40.6,41.09,40.99,0.05,0.122,5.9538,2144144,87992178.01,6040448350.56,1477973520.0
2019-01-15,'002913,°ÂÊ¿¿µ,40.99,40.99,40.05,40.5,40.68,0.31,0.762,5.6283,2026911,82084218.76,6033089129.86,1476172870.0
2019-01-14,'002913,°ÂÊ¿¿µ,40.68,41.97,40.5,41.9,41.8,-1.12,-2.6794,6.433,2316734,94831653.35,5987461961.52,1465008840.0
2019-01-11,'002913,°ÂÊ¿¿µ,41.8,41.84,40.88,40.95,40.87,0.93,2.2755,7.9952,2879326,119034419.73,6152308505.2,1505343400.0
2019-01-10,'002913,°ÂÊ¿¿µ,40.87,41.35,40.02,40.06,40.29,0.58,1.4396,6.4832,2334800,95446044.7,6015427000.18,1471851310.0
2019-01-09,'002913,°ÂÊ¿¿µ,40.29,41.49,40.29,41.2,40.67,-0.38,-0.9343,6.3037,2270143,93114798.95,5930060040.06,1450963770.0
2019-01-08,'002913,°ÂÊ¿¿µ,40.67,41.77,40.56,41.04,40.9,-0.23,-0.5623,4.9964,1799343,73725357.51,5985990117.38,1464648710.0
2019-01-07,'002913,°ÂÊ¿¿µ,40.9,41.37,40.26,40.5,40.2,0.7,1.7413,5.6184,2023359,82731776.47,6019842532.6,1472931700.0
2019-01-04,'002913,°ÂÊ¿¿µ,40.2,40.38,38.49,38.65,39.1,1.1,2.8133,5.5107,1984562,78705861.58,5916813442.8,1447722600.0
2019-01-03,'002913,°ÂÊ¿¿µ,39.1,40.66,39.0,39.8,40.09,-0.99,-2.4694,5.8231,2097085,83334346.71,5754910587.4,1408108300.0
2019-01-02,'002913,°ÂÊ¿¿µ,40.09,40.48,38.6,39.69,39.92,0.17,0.4259,7.3529,2647995,105011787.3,5900623157.26,1443761170.0
2018-12-28,'002913,°ÂÊ¿¿µ,39.92,42.44,39.88,42.01,42.09,-2.17,-5.1556,9.1178,3283583,134466573.76,5875601806.88,1437638960.0
2018-12-27,'002913,°ÂÊ¿¿µ,42.09,43.47,42.09,43.22,42.45,-0.36,-0.8481,5.858,2109633,90536742.61,6194991985.26,1515787170.0
2018-12-26,'002913,°ÂÊ¿¿µ,42.45,43.25,42.35,43.04,43.29,-0.84,-1.9404,5.7832,2082700,88946124.74,6247978374.3,1528751850.0
2018-12-25,'002913,°ÂÊ¿¿µ,43.29,43.6,41.4,42.3,42.85,0.44,1.0268,9.1567,3297591,139947257.09,6371613282.06,1559002770.0
2018-12-24,'002913,°ÂÊ¿¿µ,42.85,43.17,41.35,41.55,41.58,1.27,3.0544,7.6694,2761994,117667223.95,6306852139.9,1543157050.0
2018-12-21,'002913,°ÂÊ¿¿µ,41.58,41.7,40.82,41.0,41.27,0.31,0.7512,3.9048,1406251,58187047.56,6119927934.12,1497420540.0
2018-12-20,'002913,°ÂÊ¿¿µ,41.27,41.43,40.6,40.67,40.76,0.51,1.2512,3.4056,1226453,50402204.6,6074300765.78,1486256510.0
2018-12-19,'002913,°ÂÊ¿¿µ,40.76,41.87,40.76,41.3,41.23,-0.47,-1.1399,5.0411,1815465,75098323.49,5999236714.64,1467889880.0
2018-12-18,'002913,°ÂÊ¿¿µ,41.23,41.58,40.6,40.91,41.38,-0.15,-0.3625,4.5265,1630115,66914884.6,6068413389.22,1484815990.0
2018-12-17,'002913,°ÂÊ¿¿µ,41.38,42.2,40.4,42.2,42.26,-0.88,-2.0823,7.0294,2531498,104025430.75,6090491051.32,1490217940.0
2018-12-14,'002913,°ÂÊ¿¿µ,42.26,44.15,42.14,44.14,44.4,-2.14,-4.8198,8.8791,3197638,138051097.72,6220013335.64,1521909380.0
2018-12-13,'002913,°ÂÊ¿¿µ,44.4,44.61,43.3,43.3,43.3,1.1,2.5404,8.2786,2981367,131570974.95,6534987981.6,1598977200.0
2018-12-12,'002913,°ÂÊ¿¿µ,43.3,44.3,43.2,44.18,44.1,-0.8,-1.8141,5.6631,2039450,88816566.83,6373085126.2,1559362900.0
2018-12-11,'002913,°ÂÊ¿¿µ,44.1,44.29,43.6,43.8,43.65,0.45,1.0309,5.9612,2146800,94258126.0,6490832657.4,1588173300.0
2018-12-10,'002913,°ÂÊ¿¿µ,43.65,43.96,42.77,42.83,43.44,0.21,0.4834,5.2471,1889647,82302561.16,6424599671.1,1571967450.0
2018-12-07,'002913,°ÂÊ¿¿µ,43.44,44.16,43.15,43.45,43.17,0.27,0.6254,6.6381,2390563,104257071.94,6393690944.16,1564404720.0
2018-12-06,'002913,°ÂÊ¿¿µ,43.17,44.52,42.6,44.5,44.6,-1.43,-3.2063,10.2512,3691755,160472987.5,6353951152.38,1554681210.0
2018-12-05,'002913,°ÂÊ¿¿µ,44.6,45.19,43.84,44.91,45.94,-1.34,-2.9168,11.7194,4220498,188093132.13,6564424864.4,1606179800.0
2018-12-04,'002913,°ÂÊ¿¿µ,45.94,46.65,45.38,46.2,46.29,-0.35,-0.7561,9.2094,3316580,151978038.05,6761651979.16,1654437220.0
2018-12-03,'002913,°ÂÊ¿¿µ,46.29,47.4,46.1,47.0,45.52,0.77,1.6916,12.9508,4663980,218127059.45,6813166524.06,1667041770.0
2018-11-30,'002913,°ÂÊ¿¿µ,45.52,45.66,43.14,43.14,43.35,2.17,5.0058,13.3227,4797908,213112488.14,6699834525.28,1639311760.0
2018-11-29,'002913,°ÂÊ¿¿µ,43.35,46.7,43.34,45.6,45.48,-2.13,-4.6834,13.3471,4806687,216499214.78,6380444346.9,1561163550.0
2018-11-28,'002913,°ÂÊ¿¿µ,45.48,45.9,45.02,45.38,45.38,0.1,0.2204,10.1958,3671808,166777018.09,6693947148.72,1637871240.0
2018-11-27,'002913,°ÂÊ¿¿µ,45.38,45.72,44.61,44.85,44.45,0.93,2.0922,12.3518,4448243,200833741.71,6679228707.32,1634269940.0
2018-11-26,'002913,°ÂÊ¿¿µ,44.45,47.88,44.11,47.6,49.01,-4.56,-9.3042,22.4081,8069840,368804643.05,6542347202.3,1600777850.0
2018-11-23,'002913,°ÂÊ¿¿µ,49.01,49.97,46.81,48.09,47.76,1.25,2.6173,21.3138,7675746,371884222.27,7213508130.14,1764997130.0
2018-11-22,'002913,°ÂÊ¿¿µ,47.76,50.1,47.6,48.7,48.6,-0.84,-1.7284,14.6619,5280177,257013154.12,7029527612.64,1719980880.0
2018-11-21,'002913,°ÂÊ¿¿µ,48.6,49.43,45.91,46.1,47.0,1.6,3.4043,16.6122,5982558,286014895.85,7153162520.4,1750231800.0
2018-11-20,'002913,°ÂÊ¿¿µ,47.0,49.25,46.88,46.9,47.4,-0.4,-0.8439,15.7613,5676108,271428679.02,6917667458.0,1692611000.0
2018-11-19,'002913,°ÂÊ¿¿µ,47.4,49.67,46.46,47.0,47.06,0.34,0.7225,19.0626,6864997,326846783.41,6976541223.6,1707016200.0
2018-11-16,'002913,°ÂÊ¿¿µ,47.06,47.7,46.18,46.69,45.84,1.22,2.6614,24.1735,8705586,408323197.26,6926498522.84,1694771780.0
2018-11-15,'002913,°ÂÊ¿¿µ,45.84,45.84,42.02,42.5,41.67,4.17,10.0072,23.1618,8341250,369982525.98,6746933537.76,1650835920.0
2018-11-14,'002913,°ÂÊ¿¿µ,41.67,42.8,41.48,41.75,41.91,-0.24,-0.5727,8.7437,3148866,132589896.22,6133174531.38,1500661710.0
2018-11-13,'002913,°ÂÊ¿¿µ,41.91,41.97,41.12,41.2,41.95,-0.04,-0.0954,9.6718,3483099,144967053.9,6168498790.74,1509304830.0
2018-11-12,'002913,°ÂÊ¿¿µ,41.95,42.2,40.59,40.59,40.77,1.18,2.8943,11.9733,4311949,179627783.35,6174386167.3,1510745350.0
2018-11-09,'002913,°ÂÊ¿¿µ,40.77,40.97,39.3,39.78,40.2,0.57,1.4179,8.8661,3192963,128850436.96,6000708558.78,1468250010.0
2018-11-08,'002913,°ÂÊ¿¿µ,40.2,40.88,39.9,40.4,39.82,0.38,0.9543,7.758,2793879,113048255.87,5916813442.8,1447722600.0
2018-11-07,'002913,°ÂÊ¿¿µ,39.82,40.75,39.72,39.9,40.11,-0.29,-0.723,7.1835,2586996,103903944.22,5860883365.48,1434037660.0
2018-11-06,'002913,°ÂÊ¿¿µ,40.11,40.2,38.72,39.75,40.05,0.06,0.1498,8.6887,3129079,123116607.56,5903566845.54,1444481430.0
2018-11-05,'002913,°ÂÊ¿¿µ,40.05,41.81,39.05,41.2,41.14,-1.09,-2.6495,13.0706,4707121,191687958.23,5894735780.7,1442320650.0
2018-11-02,'002913,°ÂÊ¿¿µ,41.14,41.37,40.15,40.7,40.0,1.14,2.85,12.1914,4390486,179031548.12,6055166791.96,1481574820.0
2018-11-01,'002913,°ÂÊ¿¿µ,40.0,40.94,39.81,40.1,39.9,0.1,0.2506,9.4332,3397161,136852010.93,5887376560.0,1440520000.0
2018-10-31,'002913,°ÂÊ¿¿µ,39.9,40.46,39.21,39.21,39.19,0.71,1.8117,7.8387,2822951,112944221.41,5872658118.6,1436918700.0
2018-10-30,'002913,°ÂÊ¿¿µ,39.19,39.92,37.67,39.3,39.51,-0.32,-0.8099,8.9296,3215820,125325926.72,5768157184.66,1411349470.0
2018-10-29,'002913,°ÂÊ¿¿µ,39.51,40.39,39.1,39.99,39.73,-0.22,-0.5537,7.621,2744563,109375694.19,5815256197.14,1422873630.0
2018-10-26,'002913,°ÂÊ¿¿µ,39.73,41.74,38.53,41.31,40.95,-1.22,-2.9792,12.6807,4566707,183580740.59,5847636768.22,1430796490.0
2018-10-25,'002913,°ÂÊ¿¿µ,40.95,41.12,39.28,39.9,41.46,-0.51,-1.2301,10.8815,3918741,157317062.01,6027201753.3,1474732350.0
2018-10-24,'002913,°ÂÊ¿¿µ,41.46,42.15,40.28,41.77,42.3,-0.84,-1.9858,16.957,6106709,251836883.03,6102265804.44,1493098980.0
2018-10-23,'002913,°ÂÊ¿¿µ,42.3,43.29,41.24,41.24,41.64,0.66,1.585,18.7857,6765280,286017167.04,6225900712.2,1523349900.0
2018-10-22,'002913,°ÂÊ¿¿µ,41.64,41.64,37.99,37.99,37.85,3.79,10.0132,18.553,6681492,269800040.86,6128758998.96,1499581320.0
2018-10-19,'002913,°ÂÊ¿¿µ,37.85,38.19,36.01,36.48,36.7,1.15,3.1335,9.0389,3255193,121762962.85,5570930069.9,1363092050.0
2018-10-18,'002913,°ÂÊ¿¿µ,36.7,38.43,35.37,36.97,38.43,-1.73,-4.5017,10.7451,3869644,141522463.3,5401667993.8,1321677100.0
2018-10-17,'002913,°ÂÊ¿¿µ,38.43,43.2,38.43,43.2,42.7,-4.27,-10.0,22.6463,8155613,321815340.8,5656297030.02,1383979590.0
2018-10-16,'002913,°ÂÊ¿¿µ,42.7,43.25,41.68,42.65,43.05,-0.35,-0.813,9.8679,3553714,150850112.97,6284774477.8,1537755100.0
2018-10-15,'002913,°ÂÊ¿¿µ,43.05,43.24,41.88,42.3,42.28,0.77,1.8212,11.9235,4293996,183042222.97,6336289022.7,1550359650.0
2018-10-12,'002913,°ÂÊ¿¿µ,42.28,42.8,40.1,40.6,40.6,1.68,4.1379,12.4525,4484514,187076228.45,6222957023.92,1522629640.0
2018-10-11,'002913,°ÂÊ¿¿µ,40.6,41.85,39.59,41.0,42.7,-2.1,-4.918,12.8571,4630224,189418707.74,5975687208.4,1462127800.0
2018-10-10,'002913,°ÂÊ¿¿µ,42.7,42.96,40.35,40.65,40.46,2.24,5.5363,13.6928,4931204,206742890.71,6284774477.8,1537755100.0
2018-10-09,'002913,°ÂÊ¿¿µ,40.46,42.17,39.55,41.39,41.3,-0.84,-2.0339,12.5858,4532524,185468859.9,5955081390.44,1457085980.0
2018-10-08,'002913,°ÂÊ¿¿µ,41.3,41.85,41.0,41.2,42.35,-1.05,-2.4793,6.2574,2253483,93142588.56,6078716298.2,1487336900.0
2018-09-28,'002913,°ÂÊ¿¿µ,42.35,42.73,40.52,42.55,42.51,-0.16,-0.3764,10.2205,3680707,153380750.38,6233259932.9,1525150550.0
2018-09-27,'002913,°ÂÊ¿¿µ,42.51,44.33,42.06,43.6,43.6,-1.09,-2.5,11.2601,4055103,175065479.43,6256809439.14,1530912630.0
2018-09-26,'002913,°ÂÊ¿¿µ,43.6,44.15,43.2,43.99,44.02,-0.42,-0.9541,9.104,3278634,143255885.54,6417240450.4,1570166800.0
2018-09-25,'002913,°ÂÊ¿¿µ,44.02,44.48,43.45,43.55,44.06,-0.04,-0.0908,9.7161,3499061,153684157.62,6479057904.28,1585292260.0
2018-09-21,'002913,°ÂÊ¿¿µ,44.06,44.33,41.96,42.07,41.99,2.07,4.9297,17.7025,6375203,277158121.28,6484945280.84,1586732780.0
2018-09-20,'002913,°ÂÊ¿¿µ,41.99,43.07,41.85,42.78,42.9,-0.91,-2.1212,8.6948,3131251,132770586.79,6180273543.86,1512185870.0
2018-09-19,'002913,°ÂÊ¿¿µ,42.9,43.48,42.03,42.44,42.67,0.23,0.539,13.1668,4741751,202784235.98,6314211360.6,1544957700.0
2018-09-18,'002913,°ÂÊ¿¿µ,42.67,42.95,40.61,41.06,41.3,1.37,3.3172,11.6423,4192740,175085418.57,6280358945.38,1536674710.0
2018-09-17,'002913,°ÂÊ¿¿µ,41.3,41.85,40.59,41.18,41.99,-0.69,-1.6432,7.6921,2770164,114247540.73,6078716298.2,1487336900.0
2018-09-14,'002913,°ÂÊ¿¿µ,41.99,43.56,41.75,43.0,42.86,-0.87,-2.0299,14.5143,5227052,223333063.01,6180273543.86,1512185870.0
2018-09-13,'002913,°ÂÊ¿¿µ,42.86,43.28,41.86,42.88,41.85,1.01,2.4134,11.5701,4166757,177705545.01,6308323984.04,1543517180.0
2018-09-12,'002913,°ÂÊ¿¿µ,41.85,43.1,41.59,42.02,41.95,-0.1,-0.2384,12.1479,4374841,185135649.06,6159667725.9,1507144050.0
2018-09-11,'002913,°ÂÊ¿¿µ,41.95,42.58,39.22,39.42,39.18,2.77,7.0699,15.1556,5457972,223264289.5,6042981400.0,1510745350.0
2018-09-10,'002913,°ÂÊ¿¿µ,39.18,41.6,39.1,41.21,41.58,-2.4,-5.772,11.463,4128157,166270040.39,5643957360.0,1410989340.0
2018-09-07,'002913,°ÂÊ¿¿µ,41.58,43.3,41.55,42.69,42.8,-1.22,-2.8505,13.3453,4806046,203626017.04,5989682160.0,1497420540.0
2018-09-06,'002913,°ÂÊ¿¿µ,42.8,42.96,40.98,41.0,41.02,1.78,4.3393,13.1342,4730036,199729894.72,6165425600.0,1541356400.0
2018-09-05,'002913,°ÂÊ¿¿µ,41.02,42.67,40.95,42.24,42.25,-1.23,-2.9112,9.6386,3471146,144911597.32,5909013040.0,1477253260.0
2018-09-04,'002913,°ÂÊ¿¿µ,42.25,42.69,41.56,42.0,42.39,-0.14,-0.3303,10.6307,3828427,161493444.63,6086197000.0,1521549250.0
2018-09-03,'002913,°ÂÊ¿¿µ,42.39,42.63,39.82,40.99,40.99,1.4,3.4155,13.3348,4802251,198003249.92,6106364280.0,1526591070.0
2018-08-31,'002913,°ÂÊ¿¿µ,40.99,42.61,40.95,41.71,41.9,-0.91,-2.1718,8.8646,3192405,133397902.15,5904691480.0,1476172870.0
2018-08-30,'002913,°ÂÊ¿¿µ,41.9,42.88,41.53,42.79,42.7,-0.8,-1.8735,9.9512,3583732,150742368.12,6035778800.0,1508944700.0
2018-08-29,'002913,°ÂÊ¿¿µ,42.7,43.36,42.1,42.34,42.26,0.44,1.0412,10.8955,3923808,167466415.45,6151020400.0,1537755100.0
2018-08-28,'002913,°ÂÊ¿¿µ,42.26,42.73,41.7,42.2,42.42,-0.16,-0.3772,11.0849,3991993,168300477.17,6087637520.0,1521909380.0
2018-08-27,'002913,°ÂÊ¿¿µ,42.42,43.18,40.76,41.25,41.23,1.19,2.8862,17.4209,6273779,264889921.28,6110685840.0,1527671460.0
2018-08-24,'002913,°ÂÊ¿¿µ,41.23,42.86,40.99,41.38,41.12,0.11,0.2675,19.3128,6955116,290672495.44,5939263960.0,1484815990.0
