ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-07-27,'601011,±¦Ì©Â¡,6.3,6.55,6.29,6.48,6.46,-0.16,-2.4768,1.3088,17898050,114256716.0,10150248761.1,8615250000.0
2018-07-26,'601011,±¦Ì©Â¡,6.46,6.6,6.41,6.51,6.53,-0.07,-1.072,1.5982,21855299,141726334.0,10408032856.6,8834050000.0
2018-07-25,'601011,±¦Ì©Â¡,6.53,6.64,6.46,6.5,6.56,-0.03,-0.4573,2.1659,29619350,193391260.0,10520813398.4,8929775000.0
2018-07-24,'601011,±¦Ì©Â¡,6.56,6.64,6.22,6.26,6.31,0.25,3.962,3.279,44840918,289195564.0,10569147916.3,8970800000.0
2018-07-23,'601011,±¦Ì©Â¡,6.31,6.44,6.15,6.16,6.26,0.05,0.7987,1.9167,26211533,164929802.0,10166360267.1,8628925000.0
2018-07-20,'601011,±¦Ì©Â¡,6.26,6.43,6.12,6.19,6.25,0.01,0.16,2.2236,30407630,191110332.0,10085802737.2,8560550000.0
2018-07-19,'601011,±¦Ì©Â¡,6.25,6.31,6.12,6.22,6.29,-0.04,-0.6359,2.3801,32548281,202599947.0,10069691231.2,8546875000.0
2018-07-18,'601011,±¦Ì©Â¡,6.29,6.85,6.23,6.4,6.41,-0.12,-1.8721,5.0982,69718294,455625347.0,10134137255.1,8601575000.0
2018-07-17,'601011,±¦Ì©Â¡,6.41,6.6,5.85,6.0,6.01,0.4,6.6556,5.1048,69807839,430979878.0,10327475326.8,8765675000.0
2018-07-16,'601011,±¦Ì©Â¡,6.01,6.01,5.46,5.46,5.46,0.55,10.0733,3.9724,54322723,320942009.0,9683015087.97,8218675000.0
2018-07-13,'601011,±¦Ì©Â¡,5.46,5.47,5.39,5.41,5.41,0.05,0.9242,0.7568,10348927,56211439.0,8796882259.62,7466550000.0
2018-07-12,'601011,±¦Ì©Â¡,5.41,5.43,5.29,5.3,5.28,0.13,2.4621,0.869,11883480,64003531.0,8716324729.77,7398175000.0
2018-07-11,'601011,±¦Ì©Â¡,5.28,5.4,5.2,5.38,5.48,-0.2,-3.6496,0.9053,12380328,65635138.0,8506875152.16,7220400000.0
2018-07-10,'601011,±¦Ì©Â¡,5.48,5.49,5.38,5.44,5.46,0.02,0.3663,0.7413,10137705,55237432.0,8829105271.56,7493900000.0
2018-07-09,'601011,±¦Ì©Â¡,5.46,5.47,5.34,5.34,5.34,0.12,2.2472,0.8619,11786965,63888264.0,8796882259.62,7466550000.0
2018-07-06,'601011,±¦Ì©Â¡,5.34,5.41,5.2,5.32,5.32,0.02,0.3759,0.8097,11072366,58728210.0,8603544187.98,7302450000.0
2018-07-05,'601011,±¦Ì©Â¡,5.32,5.57,5.3,5.5,5.57,-0.25,-4.4883,1.076,14714206,80001324.0,8571321176.04,7275100000.0
2018-07-04,'601011,±¦Ì©Â¡,5.57,5.73,5.52,5.66,5.68,-0.11,-1.9366,0.8098,11074628,62428212.0,8974108825.29,7616975000.0
2018-07-03,'601011,±¦Ì©Â¡,5.68,5.76,5.56,5.6,5.55,0.13,2.3423,1.0142,13869705,78422867.0,9151335390.96,7767400000.0
2018-07-02,'601011,±¦Ì©Â¡,5.55,5.69,5.52,5.68,5.67,-0.12,-2.1164,0.7059,9652578,53957217.0,8941885813.35,7589625000.0
2018-06-29,'601011,±¦Ì©Â¡,5.67,5.68,5.49,5.52,5.51,0.16,2.9038,0.7963,10889609,60920400.0,9135223884.99,7753725000.0
2018-06-28,'601011,XD±¦Ì©Â¡,5.51,5.66,5.5,5.64,5.62,-0.11,-1.9573,0.7452,10190200,56921275.0,8877439789.47,7534925000.0
2018-06-27,'601011,±¦Ì©Â¡,5.67,5.79,5.65,5.75,5.75,-0.08,-1.3913,0.6013,8222811,46924814.0,9135223884.99,7753725000.0
2018-06-26,'601011,±¦Ì©Â¡,5.75,5.76,5.51,5.57,5.69,0.06,1.0545,0.739,10106101,57174338.0,9264115932.75,7863125000.0
2018-06-25,'601011,±¦Ì©Â¡,5.69,5.88,5.66,5.81,5.82,-0.13,-2.2337,1.1015,15062752,86468255.0,9167446896.93,7781075000.0
2018-06-22,'601011,±¦Ì©Â¡,5.82,5.84,5.39,5.45,5.6,0.22,3.9286,1.4969,20470601,115816810.0,9376896474.54,7958850000.0
2018-06-21,'601011,±¦Ì©Â¡,5.6,5.82,5.58,5.61,5.6,0.0,0.0,1.3888,18992062,107971746.0,9022443343.2,7658000000.0
2018-06-20,'601011,±¦Ì©Â¡,5.6,5.65,5.51,5.59,5.56,0.04,0.7194,0.9855,13476862,75413171.0,9022443343.2,7658000000.0
2018-06-19,'601011,±¦Ì©Â¡,5.56,6.06,5.54,6.06,6.15,-0.59,-9.5935,1.8076,24718450,142062980.0,8957997319.32,7603300000.0
2018-06-15,'601011,±¦Ì©Â¡,6.15,6.2,6.04,6.08,6.07,0.08,1.318,1.1325,15487356,95090488.0,9908576171.55,8410125000.0
2018-06-14,'601011,±¦Ì©Â¡,6.07,6.12,5.96,6.03,6.05,0.02,0.3306,0.6937,9485800,57426281.0,9779684123.79,8300725000.0
2018-06-13,'601011,±¦Ì©Â¡,6.05,6.21,6.05,6.21,6.18,-0.13,-2.1036,0.6706,9170700,56028633.0,9747461111.85,8273375000.0
2018-06-12,'601011,±¦Ì©Â¡,6.18,6.21,6.05,6.12,6.12,0.06,0.9804,0.7317,10006383,61479195.0,9956910689.46,8451150000.0
2018-06-11,'601011,±¦Ì©Â¡,6.12,6.2,6.03,6.13,6.18,-0.06,-0.9709,0.6914,9455100,57840531.0,9860241653.64,8369100000.0
2018-06-08,'601011,±¦Ì©Â¡,6.18,6.37,6.1,6.37,6.38,-0.2,-3.1348,1.1728,16038706,99239520.0,9956910689.46,8451150000.0
2018-06-07,'601011,±¦Ì©Â¡,6.38,6.46,6.37,6.38,6.37,0.01,0.157,0.6112,8358000,53591282.0,10279140808.9,8724650000.0
2018-06-06,'601011,±¦Ì©Â¡,6.37,6.44,6.36,6.41,6.4,-0.03,-0.4688,0.4867,6656250,42521136.0,10263029302.9,8710975000.0
2018-06-05,'601011,±¦Ì©Â¡,6.4,6.41,6.34,6.35,6.38,0.02,0.3135,0.576,7876343,50221452.0,10311363820.8,8752000000.0
2018-06-04,'601011,±¦Ì©Â¡,6.38,6.45,6.33,6.45,6.41,-0.03,-0.468,0.6309,8627730,55084752.0,10279140808.9,8724650000.0
2018-06-01,'601011,±¦Ì©Â¡,6.41,6.51,6.31,6.33,6.38,0.03,0.4702,0.8408,11498250,73741630.0,10327475326.8,8765675000.0
2018-05-31,'601011,±¦Ì©Â¡,6.38,6.41,6.25,6.36,6.3,0.08,1.2698,0.8041,10996353,69741929.0,10279140808.9,8724650000.0
2018-05-30,'601011,±¦Ì©Â¡,6.3,6.7,6.21,6.7,6.75,-0.45,-6.6667,1.305,17845200,114919780.0,10150248761.1,8615250000.0
2018-05-29,'601011,±¦Ì©Â¡,6.75,6.86,6.71,6.72,6.76,-0.01,-0.1479,0.6182,8453300,57171735.0,10875266529.8,9230625000.0
2018-05-28,'601011,±¦Ì©Â¡,6.76,6.88,6.75,6.84,6.82,-0.06,-0.8798,0.7301,9984008,67945056.0,10891378035.7,9244300000.0
2018-05-25,'601011,±¦Ì©Â¡,6.82,7.03,6.81,6.99,7.0,-0.18,-2.5714,1.0384,14200556,97831981.0,10988047071.5,9326350000.0
2018-05-24,'601011,±¦Ì©Â¡,7.0,7.05,6.97,6.99,7.02,-0.02,-0.2849,0.807,11035700,77327401.0,11278054179.0,9572500000.0
2018-05-23,'601011,±¦Ì©Â¡,7.02,7.19,7.01,7.19,7.22,-0.2,-2.7701,1.6325,22324752,157970441.0,11310277190.9,9599850000.0
2018-05-22,'601011,±¦Ì©Â¡,7.22,7.27,7.16,7.27,7.28,-0.06,-0.8242,1.2197,16680047,120252102.0,11632507310.3,9873350000.0
2018-05-21,'601011,±¦Ì©Â¡,7.28,7.33,7.21,7.29,7.27,0.01,0.1376,1.8627,25472050,185012334.0,11729176346.2,9955400000.0
2018-05-18,'601011,±¦Ì©Â¡,7.27,7.29,7.13,7.13,7.11,0.16,2.2504,2.0003,27354134,198014672.0,11713064840.2,9941725000.0
2018-05-17,'601011,±¦Ì©Â¡,7.11,7.18,7.09,7.16,7.15,-0.04,-0.5594,0.8311,11364651,80903917.0,11455280744.7,9722925000.0
2018-05-16,'601011,±¦Ì©Â¡,7.15,7.25,7.13,7.25,7.27,-0.12,-1.6506,1.2479,17064900,122459549.0,11519726768.5,9777625000.0
2018-05-15,'601011,±¦Ì©Â¡,7.27,7.29,7.13,7.15,7.12,0.15,2.1067,1.7432,23838084,172495912.0,11713064840.2,9941725000.0
2018-05-14,'601011,±¦Ì©Â¡,7.12,7.29,7.09,7.21,7.23,-0.11,-1.5214,1.37,18734719,134677971.0,11471392250.6,9736600000.0
2018-05-11,'601011,±¦Ì©Â¡,7.23,7.31,7.14,7.28,7.26,-0.03,-0.4132,1.6808,22984500,166153604.0,11648618816.3,9887025000.0
2018-05-10,'601011,±¦Ì©Â¡,7.26,7.33,7.21,7.3,7.26,0.0,0.0,1.5087,20631902,149700304.0,11696953334.2,9928050000.0
2018-05-09,'601011,±¦Ì©Â¡,7.26,7.35,7.11,7.13,7.16,0.1,1.3966,2.1111,28868713,208600561.0,11696953334.2,9928050000.0
2018-05-08,'601011,±¦Ì©Â¡,7.16,7.19,7.07,7.15,7.14,0.02,0.2801,1.4806,20247275,144262764.0,11535838274.5,9791300000.0
2018-05-07,'601011,±¦Ì©Â¡,7.14,7.14,7.03,7.07,7.02,0.12,1.7094,1.4352,19626428,139313390.0,11503615262.6,9763950000.0
2018-05-04,'601011,±¦Ì©Â¡,7.02,7.1,6.98,6.98,7.05,-0.03,-0.4255,0.9392,12843774,90351861.0,11310277190.9,9599850000.0
2018-05-03,'601011,±¦Ì©Â¡,7.05,7.11,6.9,6.95,7.0,0.05,0.7143,1.4096,19276535,135310704.0,11358611708.9,9640875000.0
2018-05-02,'601011,±¦Ì©Â¡,7.0,7.15,6.88,6.88,6.88,0.12,1.7442,1.5008,20523350,144546457.0,11278054179.0,9572500000.0
2018-04-27,'601011,±¦Ì©Â¡,6.88,6.98,6.85,6.93,6.92,-0.04,-0.578,0.712,9737250,67200435.0,11084716107.4,9408400000.0
2018-04-26,'601011,±¦Ì©Â¡,6.92,7.13,6.9,7.07,7.04,-0.12,-1.7045,1.2589,17215551,120509895.0,11149162131.2,9463100000.0
2018-04-25,'601011,±¦Ì©Â¡,7.04,7.08,6.95,7.01,7.06,-0.02,-0.2833,1.0103,13816503,96864409.0,11342500202.9,9627200000.0
2018-04-24,'601011,±¦Ì©Â¡,7.06,7.09,6.96,6.96,6.96,0.1,1.4368,0.9986,13656501,96310554.0,11374723214.8,9654550000.0
2018-04-23,'601011,±¦Ì©Â¡,6.96,7.03,6.89,7.01,6.94,0.02,0.2882,0.7574,10357028,72015492.0,11213608155.1,9517800000.0
2018-04-20,'601011,±¦Ì©Â¡,6.94,7.14,6.91,7.14,7.19,-0.25,-3.4771,1.4255,19493532,136608669.0,11181385143.2,9490450000.0
2018-04-19,'601011,±¦Ì©Â¡,7.19,7.33,7.02,7.04,7.0,0.19,2.7143,2.3248,31791832,228636722.0,11584172792.4,9832325000.0
2018-04-18,'601011,±¦Ì©Â¡,7.0,7.06,6.8,7.05,6.97,0.03,0.4304,1.0461,14305200,99324215.0,11278054179.0,9572500000.0
2018-04-17,'601011,±¦Ì©Â¡,6.97,7.14,6.95,7.0,7.01,-0.04,-0.5706,1.1704,16005200,112611790.0,11229719661.1,9531475000.0
2018-04-16,'601011,±¦Ì©Â¡,7.01,7.17,6.95,7.16,7.23,-0.22,-3.0429,1.561,21346998,150742141.0,11294165685.0,9586175000.0
2018-04-13,'601011,±¦Ì©Â¡,7.23,7.33,7.2,7.26,7.27,-0.04,-0.5502,1.5855,21681360,157374531.0,11648618816.3,9887025000.0
2018-04-12,'601011,±¦Ì©Â¡,7.27,7.38,7.11,7.18,7.2,0.07,0.9722,2.0165,27575852,199634805.0,11713064840.2,9941725000.0
2018-04-11,'601011,±¦Ì©Â¡,7.2,7.33,7.17,7.32,7.28,-0.08,-1.0989,1.1121,15208552,110065774.0,11600284298.4,9846000000.0
2018-04-10,'601011,±¦Ì©Â¡,7.28,7.32,7.11,7.15,7.13,0.15,2.1038,1.4763,20188750,145688020.0,11729176346.2,9955400000.0
2018-04-09,'601011,±¦Ì©Â¡,7.13,7.23,7.05,7.12,7.16,-0.03,-0.419,1.085,14837958,105671553.0,11487503756.6,9750275000.0
2018-04-04,'601011,±¦Ì©Â¡,7.16,7.35,7.15,7.21,7.21,-0.05,-0.6935,1.2443,17015700,123221581.0,11535838274.5,9791300000.0
2018-04-03,'601011,±¦Ì©Â¡,7.21,7.31,7.11,7.25,7.46,-0.25,-3.3512,1.8978,25952922,186926251.0,11616395804.4,9859675000.0
2018-04-02,'601011,±¦Ì©Â¡,7.46,7.63,7.4,7.51,7.44,0.02,0.2688,2.1155,28929800,217044355.0,12019183453.6,10201550000.0
2018-03-30,'601011,±¦Ì©Â¡,7.44,7.46,7.37,7.46,7.44,0.0,0.0,1.1326,15488452,114946497.0,11986960441.7,10174200000.0
2018-03-29,'601011,±¦Ì©Â¡,7.44,7.49,7.26,7.3,7.31,0.13,1.7784,1.7217,23544253,174029607.0,11986960441.7,10174200000.0
2018-03-28,'601011,±¦Ì©Â¡,7.31,7.43,7.14,7.21,7.33,-0.02,-0.2729,1.4072,19243380,140734166.0,11777510864.1,9996425000.0
2018-03-27,'601011,±¦Ì©Â¡,7.33,7.36,7.22,7.27,7.2,0.13,1.8056,1.4188,19402627,141619206.0,11809733876.0,10023775000.0
2018-03-26,'601011,±¦Ì©Â¡,7.2,7.2,6.66,6.91,7.05,0.15,2.1277,1.7945,24540452,170670525.0,11600284298.4,9846000000.0
2018-03-23,'601011,±¦Ì©Â¡,7.05,7.43,6.94,7.42,7.71,-0.66,-8.5603,2.788,38125950,274240163.0,11358611708.9,9640875000.0
2018-03-22,'601011,±¦Ì©Â¡,7.71,7.95,7.54,7.54,7.53,0.18,2.3904,2.2844,31238709,242935098.0,12421971102.9,10543425000.0
2018-03-21,'601011,±¦Ì©Â¡,7.53,7.8,7.51,7.7,7.68,-0.15,-1.9531,1.3383,18301110,140537851.0,12131963995.4,10297275000.0
2018-03-20,'601011,±¦Ì©Â¡,7.68,7.78,7.6,7.72,7.79,-0.11,-1.4121,1.2511,17108605,131459965.0,12373636585.0,10502400000.0
2018-03-19,'601011,±¦Ì©Â¡,7.79,7.91,7.63,7.72,7.76,0.03,0.3866,1.5713,21487544,167573151.0,12550863150.6,10652825000.0
2018-03-16,'601011,±¦Ì©Â¡,7.76,7.87,7.72,7.76,7.81,-0.05,-0.6402,1.115,15247370,118789399.0,12502528632.7,10611800000.0
2018-03-15,'601011,±¦Ì©Â¡,7.81,7.92,7.67,7.9,7.94,-0.13,-1.6373,1.9584,26781010,207999869.0,12583086162.6,10680175000.0
2018-03-14,'601011,±¦Ì©Â¡,7.94,8.16,7.92,7.97,7.89,0.05,0.6337,2.2567,30860876,247692053.0,12792535740.2,10857950000.0
2018-03-13,'601011,±¦Ì©Â¡,7.89,8.05,7.88,8.05,8.03,-0.14,-1.7435,2.0796,28439188,226011676.0,12711978210.3,10789575000.0
2018-03-12,'601011,±¦Ì©Â¡,8.03,8.13,7.74,7.8,7.75,0.28,3.6129,3.5607,48692234,386471924.0,12937539293.9,10981025000.0
2018-03-09,'601011,±¦Ì©Â¡,7.75,7.78,7.59,7.63,7.64,0.11,1.4398,1.969,26925902,207400738.0,12486417126.8,10598125000.0
2018-03-08,'601011,±¦Ì©Â¡,7.64,7.7,7.55,7.63,7.63,0.01,0.1311,1.3189,18036300,137158436.0,12309190561.1,10447700000.0
2018-03-07,'601011,±¦Ì©Â¡,7.63,7.87,7.61,7.62,7.67,-0.04,-0.5215,2.1648,29603250,229225511.0,12293079055.1,10434025000.0
2018-03-06,'601011,±¦Ì©Â¡,7.67,7.7,7.42,7.46,7.47,0.2,2.6774,1.9899,27211520,205807278.0,12357525079.0,10488725000.0
2018-03-05,'601011,±¦Ì©Â¡,7.47,7.73,7.39,7.62,7.65,-0.18,-2.3529,2.1102,28856320,216743105.0,12035294959.6,10215225000.0
2018-03-02,'601011,±¦Ì©Â¡,7.65,7.81,7.63,7.7,7.79,-0.14,-1.7972,1.7065,23335924,179615103.0,12325302067.0,10461375000.0
2018-03-01,'601011,±¦Ì©Â¡,7.79,7.89,7.64,7.7,7.84,-0.05,-0.6378,2.0665,28259280,219661141.0,12550863150.6,10652825000.0
2018-02-28,'601011,±¦Ì©Â¡,7.84,7.96,7.32,7.45,7.5,0.34,4.5333,3.3305,45544724,351184243.0,12631420680.5,10721200000.0
2018-02-27,'601011,±¦Ì©Â¡,7.5,7.65,7.43,7.65,7.69,-0.19,-2.4707,2.0202,27626167,208083547.0,12083629477.5,10256250000.0
2018-02-26,'601011,±¦Ì©Â¡,7.69,7.75,7.52,7.68,7.6,0.09,1.1842,2.2744,31102004,237633414.0,12389748090.9,10516075000.0
2018-02-23,'601011,±¦Ì©Â¡,7.6,7.63,7.37,7.5,7.48,0.12,1.6043,2.1923,29979676,224665729.0,12244744537.2,10393000000.0
2018-02-22,'601011,±¦Ì©Â¡,7.48,7.56,7.29,7.33,7.23,0.25,3.4578,1.8004,24620110,183655810.0,12051406465.6,10228900000.0
2018-02-14,'601011,±¦Ì©Â¡,7.23,7.27,7.02,7.15,7.08,0.15,2.1186,1.1563,15812075,113308273.0,11648618816.3,9887025000.0
2018-02-13,'601011,±¦Ì©Â¡,7.08,7.32,7.07,7.14,7.1,-0.02,-0.2817,1.528,20895350,150563659.0,11406946226.8,9681900000.0
2018-02-12,'601011,±¦Ì©Â¡,7.1,7.14,6.85,6.9,6.82,0.28,4.1056,1.4381,19665903,138204667.0,11439169238.7,9709250000.0
2018-02-09,'601011,±¦Ì©Â¡,6.82,7.12,6.69,7.01,7.2,-0.38,-5.2778,2.033,27801880,192094604.0,10988047071.5,9326350000.0
2018-02-08,'601011,±¦Ì©Â¡,7.2,7.23,7.07,7.08,7.14,0.06,0.8403,1.4592,19955092,143020137.0,11600284298.4,9846000000.0
2018-02-07,'601011,±¦Ì©Â¡,7.14,7.31,7.0,7.09,6.92,0.22,3.1792,2.1741,29730699,213122747.0,11503615262.6,9763950000.0
2018-02-06,'601011,±¦Ì©Â¡,6.92,7.3,6.91,7.1,7.31,-0.39,-5.3352,1.9877,27181934,193085905.0,11149162131.2,9463100000.0
2018-02-05,'601011,±¦Ì©Â¡,7.31,7.57,7.11,7.2,7.34,-0.03,-0.4087,2.1872,28624329,209801998.0,11777510864.1,9566930299.45
2018-02-02,'601011,±¦Ì©Â¡,7.34,7.39,6.98,7.14,7.12,0.22,3.0899,2.5185,32960504,237590423.0,11825845382.0,9606192667.3
2018-02-01,'601011,±¦Ì©Â¡,7.12,7.74,7.04,7.58,7.65,-0.53,-6.9281,3.2252,42209500,310252395.0,11471392250.6,9318268636.4
2018-01-31,'601011,±¦Ì©Â¡,7.65,8.24,7.59,8.24,8.43,-0.78,-9.2527,4.4337,58025490,456541685.0,12325302067.0,10011903801.8
2018-01-30,'601011,±¦Ì©Â¡,8.43,8.69,8.3,8.6,8.57,-0.14,-1.6336,2.8296,37031750,314111817.0,13581999532.7,11032725365.9
2018-01-29,'601011,±¦Ì©Â¡,8.57,8.7,8.49,8.5,8.56,0.01,0.1168,2.1767,28486924,245472375.0,13807560616.3,11215949749.1
2018-01-26,'601011,±¦Ì©Â¡,8.56,8.78,8.54,8.6,8.63,-0.07,-0.8111,1.9132,25038576,215860672.0,13791449110.3,11202862293.2
2018-01-25,'601011,±¦Ì©Â¡,8.63,8.76,8.56,8.57,8.6,0.03,0.3488,2.2424,29347282,254415309.0,13904229652.1,11294474484.9
2018-01-24,'601011,±¦Ì©Â¡,8.6,8.74,8.51,8.74,8.74,-0.14,-1.6018,2.2076,28891803,247885887.0,13855895134.2,11255212117.0
2018-01-23,'601011,±¦Ì©Â¡,8.74,8.79,8.63,8.73,8.81,-0.07,-0.7946,2.2084,28902478,251630783.0,14081456217.8,11438436500.3
2018-01-22,'601011,±¦Ì©Â¡,8.81,8.87,8.61,8.62,8.54,0.27,3.1616,3.036,39734145,348417515.0,14194236759.6,11530048692.0
2018-01-19,'601011,±¦Ì©Â¡,8.54,8.72,8.45,8.71,8.7,-0.16,-1.8391,2.5475,33340703,285493144.0,13759226098.4,11176687381.3
2018-01-18,'601011,±¦Ì©Â¡,8.7,8.85,8.61,8.7,8.68,0.02,0.2304,2.1181,27719921,242417731.0,14017010193.9,11386086676.5
2018-01-17,'601011,±¦Ì©Â¡,8.68,8.76,8.33,8.65,8.71,-0.03,-0.3444,2.7698,36249951,309311174.0,13984787182.0,11359911764.6
2018-01-16,'601011,±¦Ì©Â¡,8.71,8.78,8.56,8.6,8.69,0.02,0.2301,2.2406,29323491,254814570.0,14033121699.9,11399174132.5
2018-01-15,'601011,±¦Ì©Â¡,8.69,9.22,8.52,9.2,9.4,-0.71,-7.5532,4.8313,63229918,561872540.0,14000898687.9,11372999220.5
2018-01-12,'601011,±¦Ì©Â¡,9.4,9.65,9.33,9.48,9.34,0.06,0.6424,3.7645,49268010,467899209.0,15144815611.8,12302208593.0
2018-01-11,'601011,±¦Ì©Â¡,9.34,9.45,9.15,9.22,9.28,0.06,0.6466,2.9429,38515297,357422280.0,15048146576.0,12223683857.3
2018-01-10,'601011,±¦Ì©Â¡,9.28,9.69,9.18,9.63,9.73,-0.45,-4.6249,4.443,58147502,546951517.0,14951477540.2,12145159121.6
2018-01-09,'601011,±¦Ì©Â¡,9.73,9.77,9.49,9.63,9.68,0.05,0.5165,4.0261,52691047,506328427.0,15676495308.8,12734094639.4
2018-01-08,'601011,±¦Ì©Â¡,9.68,9.94,9.34,9.46,9.47,0.21,2.2175,6.1091,79953033,775625158.0,15595937779.0,12668657359.6
2018-01-05,'601011,±¦Ì©Â¡,9.47,9.64,9.35,9.5,9.66,-0.19,-1.9669,5.7633,75426998,714964727.0,15257596153.6,12393820784.6
2018-01-04,'601011,±¦Ì©Â¡,9.66,9.87,9.05,9.05,9.09,0.57,6.2706,9.3105,121850866,1150373937.0,15563714767.0,12642482447.7
2018-01-03,'601011,±¦Ì©Â¡,9.09,9.39,9.06,9.26,9.12,-0.03,-0.3289,5.3557,70092099,643887427.0,14645358926.7,11896497458.5
2018-01-02,'601011,±¦Ì©Â¡,9.12,9.22,8.78,8.89,8.88,0.24,2.7027,4.8214,63099667,570076829.0,14693693444.6,11935759826.4
