ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'603877,Ì«Æ½Äñ,19.36,19.73,19.35,19.59,19.72,-0.36,-1.8256,0.541,1084730,21222224.0,9307500048.0,3881559774.4
2019-04-25,'603877,Ì«Æ½Äñ,19.72,20.29,19.51,20.1,20.29,-0.57,-2.8093,0.8477,1699519,33852232.0,9480573396.0,3953737538.8
2019-04-24,'603877,Ì«Æ½Äñ,20.29,20.38,19.97,20.13,20.3,-0.01,-0.0493,0.6372,1277500,25801579.0,9754606197.0,4068018999.1
2019-04-23,'603877,Ì«Æ½Äñ,20.3,20.57,20.1,20.23,20.14,0.16,0.7944,0.7651,1533991,31176902.0,9759413790.0,4070023937.0
2019-04-22,'603877,Ì«Æ½Äñ,20.14,20.55,20.01,20.33,20.3,-0.16,-0.7882,0.8063,1616542,32769909.0,9682492302.0,4037944930.6
2019-04-19,'603877,Ì«Æ½Äñ,20.3,20.4,19.92,20.3,20.3,0.0,0.0,1.058,2121294,42712686.0,9759413790.0,4070023937.0
2019-04-18,'603877,Ì«Æ½Äñ,20.3,21.09,20.0,20.92,21.04,-0.74,-3.5171,2.6027,5218188,106646358.0,9759413790.0,4070023937.0
2019-04-17,'603877,Ì«Æ½Äñ,21.04,21.17,20.8,21.0,21.15,-0.11,-0.5201,0.8868,1778073,37308667.0,10115175672.0,4218389341.6
2019-04-16,'603877,Ì«Æ½Äñ,21.15,21.19,20.38,21.05,21.32,-0.17,-0.7974,1.4751,2957527,61195809.0,10168059195.0,4240443658.5
2019-04-15,'603877,Ì«Æ½Äñ,21.32,22.18,21.27,22.04,21.75,-0.43,-1.977,1.3963,2799587,60727813.0,10249788276.0,4274527602.8
2019-04-12,'603877,Ì«Æ½Äñ,21.75,22.71,21.54,22.55,22.95,-1.2,-5.2288,2.5018,5015937,110832629.0,10456514775.0,4360739932.5
2019-04-11,'603877,Ì«Æ½Äñ,22.95,23.31,21.25,21.25,21.19,1.76,8.3058,4.2986,8618422,192968306.0,11033425935.0,4601332480.5
2019-04-10,'603877,Ì«Æ½Äñ,21.19,21.42,20.83,21.25,21.38,-0.19,-0.8887,0.922,1848549,39118540.0,10187289567.0,4248463410.1
2019-04-09,'603877,Ì«Æ½Äñ,21.38,21.45,20.9,20.99,21.04,0.34,1.616,1.072,2149269,45640773.0,10278633834.0,4286557230.2
2019-04-08,'603877,Ì«Æ½Äñ,21.04,21.58,20.79,21.4,21.31,-0.27,-1.267,1.1849,2375710,50238249.0,10115175672.0,4218389341.6
2019-04-04,'603877,Ì«Æ½Äñ,21.31,21.74,21.23,21.53,21.32,-0.01,-0.0469,1.5626,3132903,67114343.0,10244980683.0,4272522664.9
2019-04-03,'603877,Ì«Æ½Äñ,21.32,21.62,21.25,21.25,21.43,-0.11,-0.5133,1.3248,2656222,56841279.0,10249788276.0,4274527602.8
2019-04-02,'603877,Ì«Æ½Äñ,21.43,22.11,21.35,21.71,21.66,-0.23,-1.0619,1.551,3109565,67373246.0,10302671799.0,4296581919.7
2019-04-01,'603877,Ì«Æ½Äñ,21.66,22.21,20.81,20.81,20.3,1.36,6.6995,2.6831,5379352,115820905.0,10413246438.0,4342695491.4
2019-03-29,'603877,Ì«Æ½Äñ,20.3,20.39,19.4,19.93,19.99,0.31,1.5508,1.7329,3474329,69599819.0,9759413790.0,4070023937.0
2019-03-28,'603877,Ì«Æ½Äñ,19.99,20.2,19.41,19.6,19.58,0.41,2.094,1.2533,2512752,50031187.0,9610378407.0,4007870862.1
2019-03-27,'603877,Ì«Æ½Äñ,19.58,19.63,19.17,19.45,19.29,0.29,1.5034,0.8563,1716874,33193769.0,9413267094.0,3925668408.2
2019-03-26,'603877,Ì«Æ½Äñ,19.29,20.09,19.27,19.81,19.8,-0.51,-2.5758,0.9044,1813208,35692094.0,9273846897.0,3867525209.1
2019-03-25,'603877,Ì«Æ½Äñ,19.8,20.09,19.57,19.75,20.0,-0.2,-1.0,0.8229,1649892,32767497.0,9519034140.0,3969777042.0
2019-03-22,'603877,Ì«Æ½Äñ,20.0,20.26,19.87,20.0,20.01,-0.01,-0.05,1.1306,2266723,45324638.0,9615186000.0,4009875800.0
2019-03-21,'603877,Ì«Æ½Äñ,20.01,20.33,19.86,20.01,19.98,0.03,0.1502,0.8424,1689017,33863238.0,9619993593.0,4011880737.9
2019-03-20,'603877,Ì«Æ½Äñ,19.98,20.24,19.67,20.1,20.15,-0.17,-0.8437,0.78,1563813,31212848.0,9605570814.0,4005865924.2
2019-03-19,'603877,Ì«Æ½Äñ,20.15,20.68,20.01,20.6,20.5,-0.35,-1.7073,1.071,2147228,43312144.0,9687299895.0,4039949868.5
2019-03-18,'603877,Ì«Æ½Äñ,20.5,20.5,19.53,19.84,19.62,0.88,4.4852,1.3978,2802549,56503663.0,9855565650.0,4110122695.0
2019-03-15,'603877,Ì«Æ½Äñ,19.62,19.79,19.26,19.71,19.4,0.22,1.134,0.7359,1475432,28930476.0,9432497466.0,3933688159.8
2019-03-14,'603877,Ì«Æ½Äñ,19.4,20.08,19.12,19.85,19.98,-0.58,-2.9029,1.1882,2382294,46439566.0,9326730420.0,3889579526.0
2019-03-13,'603877,Ì«Æ½Äñ,19.98,20.55,19.8,20.11,19.99,-0.01,-0.05,1.5765,3160721,63701573.0,9605570814.0,4005865924.2
2019-03-12,'603877,Ì«Æ½Äñ,19.99,20.28,19.55,19.7,19.53,0.46,2.3554,1.526,3059532,61105089.0,9610378407.0,4007870862.1
2019-03-11,'603877,Ì«Æ½Äñ,19.53,19.59,18.79,18.98,18.91,0.62,3.2787,0.9953,1995559,38630574.0,9389229129.0,3915643718.7
2019-03-08,'603877,Ì«Æ½Äñ,18.91,20.11,18.73,20.0,20.1,-1.19,-5.9204,1.2167,2439315,47837273.0,9091158363.0,3791337568.9
2019-03-07,'603877,Ì«Æ½Äñ,20.1,20.4,19.71,19.85,20.03,0.07,0.3495,1.7743,3557451,71443758.0,9663261930.0,4029925179.0
2019-03-06,'603877,Ì«Æ½Äñ,20.03,20.42,19.16,19.3,19.25,0.78,4.0519,1.9156,3840708,75270700.0,9629608779.0,4015890613.7
2019-03-05,'603877,Ì«Æ½Äñ,19.25,19.35,18.99,19.04,18.99,0.26,1.3691,1.2245,2455108,47097087.0,9254616525.0,3859505457.5
2019-03-04,'603877,Ì«Æ½Äñ,18.99,19.35,18.79,18.84,18.78,0.21,1.1182,1.6861,3380562,64641346.0,9129619107.0,3807377072.1
2019-03-01,'603877,Ì«Æ½Äñ,18.78,19.2,18.6,19.08,18.93,-0.15,-0.7924,0.7108,1425139,26816016.0,9028659654.0,3765273376.2
2019-02-28,'603877,Ì«Æ½Äñ,18.93,19.09,18.6,18.76,18.75,0.18,0.96,0.8333,1670770,31511715.0,9100773549.0,3795347444.7
2019-02-27,'603877,Ì«Æ½Äñ,18.75,19.05,18.53,18.83,18.84,-0.09,-0.4777,1.1413,2288153,43011484.0,9014236875.0,3759258562.5
2019-02-26,'603877,Ì«Æ½Äñ,18.84,19.42,18.28,18.55,18.55,0.29,1.5633,1.9419,3893461,73143222.0,9057505212.0,3777303003.6
2019-02-25,'603877,Ì«Æ½Äñ,18.55,18.67,17.75,17.8,17.72,0.83,4.684,1.5872,3182220,58236122.0,8918085015.0,3719159804.5
2019-02-22,'603877,Ì«Æ½Äñ,17.72,17.74,17.21,17.64,17.64,0.08,0.4535,0.8216,1647274,28814872.0,8519054796.0,3552749958.8
2019-02-21,'603877,Ì«Æ½Äñ,17.64,17.84,17.55,17.69,17.68,-0.04,-0.2262,0.7157,1434840,25365515.0,8480594052.0,3536710455.6
2019-02-20,'603877,Ì«Æ½Äñ,17.68,17.85,17.55,17.75,17.75,-0.07,-0.3944,0.5011,1004758,17742176.0,8499824424.0,3544730207.2
2019-02-19,'603877,Ì«Æ½Äñ,17.75,18.08,17.52,17.74,17.74,0.01,0.0564,1.0115,2028075,36087229.0,8533477575.0,3558764772.5
2019-02-18,'603877,Ì«Æ½Äñ,17.74,17.8,17.42,17.48,17.38,0.36,2.0713,0.9477,1900059,33519482.0,8528669982.0,3556759834.6
2019-02-15,'603877,Ì«Æ½Äñ,17.38,17.88,17.26,17.33,17.4,-0.02,-0.1149,0.743,1489600,26084376.0,8355596634.0,3484582070.2
2019-02-14,'603877,Ì«Æ½Äñ,17.4,17.55,17.23,17.47,17.45,-0.05,-0.2865,0.5037,1009851,17589193.0,8365211820.0,3488591946.0
2019-02-13,'603877,Ì«Æ½Äñ,17.45,17.58,17.16,17.3,17.3,0.15,0.8671,0.6993,1402038,24447945.0,8389249785.0,3498616635.5
2019-02-12,'603877,Ì«Æ½Äñ,17.3,17.37,17.04,17.15,17.15,0.15,0.8746,0.557,1116750,19239731.0,8317135890.0,3468542567.0
2019-02-11,'603877,Ì«Æ½Äñ,17.15,17.16,16.8,16.92,16.9,0.25,1.4793,0.5217,1045955,17801099.0,8245021995.0,3438468498.5
2019-02-01,'603877,Ì«Æ½Äñ,16.9,16.92,16.61,16.74,16.5,0.4,2.4242,0.4998,1002061,16830026.0,8124832170.0,3388345051.0
2019-01-31,'603877,Ì«Æ½Äñ,16.5,17.28,16.23,16.23,16.18,0.32,1.9778,1.1816,2369050,39784748.0,7932528450.0,3308147535.0
2019-01-30,'603877,Ì«Æ½Äñ,16.18,16.75,16.12,16.61,16.68,-0.5,-2.9976,0.584,1170968,19243401.0,7778685474.0,3243989522.2
2019-01-29,'603877,Ì«Æ½Äñ,16.68,17.43,16.5,17.35,17.35,-0.67,-3.8617,0.9464,1897406,31725407.0,8019065124.0,3344236417.2
2019-01-28,'603877,Ì«Æ½Äñ,17.35,17.67,17.33,17.41,17.35,0.0,0.0,0.4702,942753,16503775.0,8341173855.0,3478567256.5
2019-01-25,'603877,Ì«Æ½Äñ,17.35,17.79,17.31,17.62,17.61,-0.26,-1.4764,0.494,990376,17369719.0,8341173855.0,3478567256.5
2019-01-24,'603877,Ì«Æ½Äñ,17.61,17.78,17.31,17.62,17.55,0.06,0.3419,0.3407,683118,12045803.0,8466171273.0,3530695641.9
2019-01-23,'603877,Ì«Æ½Äñ,17.55,17.67,17.22,17.42,17.44,0.11,0.6307,0.4289,859940,15041895.0,8437325715.0,3518666014.5
2019-01-22,'603877,Ì«Æ½Äñ,17.44,18.0,17.34,17.96,17.96,-0.52,-2.8953,0.4496,901471,15847148.0,8384442192.0,3496611697.6
2019-01-21,'603877,Ì«Æ½Äñ,17.96,18.15,17.56,18.08,17.83,0.13,0.7291,0.314,629525,11305429.0,8634437028.0,3600868468.4
2019-01-18,'603877,Ì«Æ½Äñ,17.83,18.05,17.66,17.66,17.72,0.11,0.6208,0.2926,586590,10477818.0,8571938319.0,3574804275.7
2019-01-17,'603877,Ì«Æ½Äñ,17.72,18.0,17.62,17.92,17.92,-0.2,-1.1161,0.3124,626285,11168188.0,8519054796.0,3552749958.8
2019-01-16,'603877,Ì«Æ½Äñ,17.92,18.15,17.43,17.48,17.59,0.33,1.8761,0.8509,1705999,30431982.0,8615206656.0,3592848716.8
2019-01-15,'603877,Ì«Æ½Äñ,17.59,17.83,16.93,17.21,17.2,0.39,2.2674,1.1744,2354552,41308548.0,8456556087.0,3526685766.1
2019-01-14,'603877,Ì«Æ½Äñ,17.2,17.51,17.02,17.48,17.71,-0.51,-2.8797,0.6387,1280548,22064631.0,8269059960.0,3448493188.0
2019-01-11,'603877,Ì«Æ½Äñ,17.71,17.95,16.54,17.95,18.29,-0.58,-3.1711,1.3613,2729386,47165098.0,8514247203.0,3550745020.9
